date,lk_price,lk_price_lag1,lk_price_lag2,lk_price_change,lk_price_pct_change
2009-09-25,51.0,51.0,51.0,0.0,0.0
2009-09-26,51.0,51.0,51.0,0.0,0.0
2009-09-27,51.0,51.0,51.0,0.0,0.0
2009-09-28,51.0,51.0,51.0,0.0,0.0
2009-09-29,51.0,51.0,51.0,0.0,0.0
2009-09-30,51.0,51.0,51.0,0.0,0.0
2009-10-01,51.0,51.0,51.0,0.0,0.0
2009-10-02,51.0,51.0,51.0,0.0,0.0
2009-10-03,51.0,51.0,51.0,0.0,0.0
2009-10-04,51.0,51.0,51.0,0.0,0.0
2009-10-05,51.0,51.0,51.0,0.0,0.0
2009-10-06,51.0,51.0,51.0,0.0,0.0
2009-10-07,51.0,51.0,51.0,0.0,0.0
2009-10-08,51.0,51.0,51.0,0.0,0.0
2009-10-09,51.0,51.0,51.0,0.0,0.0
2009-10-10,51.0,51.0,51.0,0.0,0.0
2009-10-11,51.0,51.0,51.0,0.0,0.0
2009-10-12,51.0,51.0,51.0,0.0,0.0
2009-10-13,51.0,51.0,51.0,0.0,0.0
2009-10-14,51.0,51.0,51.0,0.0,0.0
2009-10-15,51.0,51.0,51.0,0.0,0.0
2009-10-16,51.0,51.0,51.0,0.0,0.0
2009-10-17,51.0,51.0,51.0,0.0,0.0
2009-10-18,51.0,51.0,51.0,0.0,0.0
2009-10-19,51.0,51.0,51.0,0.0,0.0
2009-10-20,51.0,51.0,51.0,0.0,0.0
2009-10-21,51.0,51.0,51.0,0.0,0.0
2009-10-22,51.0,51.0,51.0,0.0,0.0
2009-10-23,51.0,51.0,51.0,0.0,0.0
2009-10-24,51.0,51.0,51.0,0.0,0.0
2009-10-25,51.0,51.0,51.0,0.0,0.0
2009-10-26,51.0,51.0,51.0,0.0,0.0
2009-10-27,51.0,51.0,51.0,0.0,0.0
2009-10-28,51.0,51.0,51.0,0.0,0.0
2009-10-29,51.0,51.0,51.0,0.0,0.0
2009-10-30,51.0,51.0,51.0,0.0,0.0
2009-10-31,51.0,51.0,51.0,0.0,0.0
2009-11-01,51.0,51.0,51.0,0.0,0.0
2009-11-02,51.0,51.0,51.0,0.0,0.0
2009-11-03,51.0,51.0,51.0,0.0,0.0
2009-11-04,51.0,51.0,51.0,0.0,0.0
2009-11-05,51.0,51.0,51.0,0.0,0.0
2009-11-06,51.0,51.0,51.0,0.0,0.0
2009-11-07,51.0,51.0,51.0,0.0,0.0
2009-11-08,51.0,51.0,51.0,0.0,0.0
2009-11-09,51.0,51.0,51.0,0.0,0.0
2009-11-10,51.0,51.0,51.0,0.0,0.0
2009-11-11,51.0,51.0,51.0,0.0,0.0
2009-11-12,51.0,51.0,51.0,0.0,0.0
2009-11-13,51.0,51.0,51.0,0.0,0.0
2009-11-14,51.0,51.0,51.0,0.0,0.0
2009-11-15,51.0,51.0,51.0,0.0,0.0
2009-11-16,51.0,51.0,51.0,0.0,0.0
2009-11-17,51.0,51.0,51.0,0.0,0.0
2009-11-18,51.0,51.0,51.0,0.0,0.0
2009-11-19,51.0,51.0,51.0,0.0,0.0
2009-11-20,51.0,51.0,51.0,0.0,0.0
2009-11-21,51.0,51.0,51.0,0.0,0.0
2009-11-22,51.0,51.0,51.0,0.0,0.0
2009-11-23,51.0,51.0,51.0,0.0,0.0
2009-11-24,51.0,51.0,51.0,0.0,0.0
2009-11-25,51.0,51.0,51.0,0.0,0.0
2009-11-26,51.0,51.0,51.0,0.0,0.0
2009-11-27,51.0,51.0,51.0,0.0,0.0
2009-11-28,51.0,51.0,51.0,0.0,0.0
2009-11-29,51.0,51.0,51.0,0.0,0.0
2009-11-30,51.0,51.0,51.0,0.0,0.0
2009-12-01,51.0,51.0,51.0,0.0,0.0
2009-12-02,51.0,51.0,51.0,0.0,0.0
2009-12-03,51.0,51.0,51.0,0.0,0.0
2009-12-04,51.0,51.0,51.0,0.0,0.0
2009-12-05,51.0,51.0,51.0,0.0,0.0
2009-12-06,51.0,51.0,51.0,0.0,0.0
2009-12-07,51.0,51.0,51.0,0.0,0.0
2009-12-08,51.0,51.0,51.0,0.0,0.0
2009-12-09,51.0,51.0,51.0,0.0,0.0
2009-12-10,51.0,51.0,51.0,0.0,0.0
2009-12-11,51.0,51.0,51.0,0.0,0.0
2009-12-12,51.0,51.0,51.0,0.0,0.0
2009-12-13,51.0,51.0,51.0,0.0,0.0
2009-12-14,51.0,51.0,51.0,0.0,0.0
2009-12-15,51.0,51.0,51.0,0.0,0.0
2009-12-16,51.0,51.0,51.0,0.0,0.0
2009-12-17,51.0,51.0,51.0,0.0,0.0
2009-12-18,51.0,51.0,51.0,0.0,0.0
2009-12-19,51.0,51.0,51.0,0.0,0.0
2009-12-20,51.0,51.0,51.0,0.0,0.0
2009-12-21,51.0,51.0,51.0,0.0,0.0
2009-12-22,51.0,51.0,51.0,0.0,0.0
2009-12-23,51.0,51.0,51.0,0.0,0.0
2009-12-24,51.0,51.0,51.0,0.0,0.0
2009-12-25,51.0,51.0,51.0,0.0,0.0
2009-12-26,51.0,51.0,51.0,0.0,0.0
2009-12-27,51.0,51.0,51.0,0.0,0.0
2009-12-28,51.0,51.0,51.0,0.0,0.0
2009-12-29,51.0,51.0,51.0,0.0,0.0
2009-12-30,51.0,51.0,51.0,0.0,0.0
2009-12-31,51.0,51.0,51.0,0.0,0.0
2010-01-01,51.0,51.0,51.0,0.0,0.0
2010-01-02,51.0,51.0,51.0,0.0,0.0
2010-01-03,51.0,51.0,51.0,0.0,0.0
2010-01-04,51.0,51.0,51.0,0.0,0.0
2010-01-05,51.0,51.0,51.0,0.0,0.0
2010-01-06,51.0,51.0,51.0,0.0,0.0
2010-01-07,51.0,51.0,51.0,0.0,0.0
2010-01-08,51.0,51.0,51.0,0.0,0.0
2010-01-09,51.0,51.0,51.0,0.0,0.0
2010-01-10,51.0,51.0,51.0,0.0,0.0
2010-01-11,51.0,51.0,51.0,0.0,0.0
2010-01-12,51.0,51.0,51.0,0.0,0.0
2010-01-13,51.0,51.0,51.0,0.0,0.0
2010-01-14,51.0,51.0,51.0,0.0,0.0
2010-01-15,51.0,51.0,51.0,0.0,0.0
2010-01-16,51.0,51.0,51.0,0.0,0.0
2010-01-17,51.0,51.0,51.0,0.0,0.0
2010-01-18,51.0,51.0,51.0,0.0,0.0
2010-01-19,51.0,51.0,51.0,0.0,0.0
2010-01-20,51.0,51.0,51.0,0.0,0.0
2010-01-21,51.0,51.0,51.0,0.0,0.0
2010-01-22,51.0,51.0,51.0,0.0,0.0
2010-01-23,51.0,51.0,51.0,0.0,0.0
2010-01-24,51.0,51.0,51.0,0.0,0.0
2010-01-25,51.0,51.0,51.0,0.0,0.0
2010-01-26,51.0,51.0,51.0,0.0,0.0
2010-01-27,51.0,51.0,51.0,0.0,0.0
2010-01-28,51.0,51.0,51.0,0.0,0.0
2010-01-29,51.0,51.0,51.0,0.0,0.0
2010-01-30,51.0,51.0,51.0,0.0,0.0
2010-01-31,51.0,51.0,51.0,0.0,0.0
2010-02-01,51.0,51.0,51.0,0.0,0.0
2010-02-02,51.0,51.0,51.0,0.0,0.0
2010-02-03,51.0,51.0,51.0,0.0,0.0
2010-02-04,51.0,51.0,51.0,0.0,0.0
2010-02-05,51.0,51.0,51.0,0.0,0.0
2010-02-06,51.0,51.0,51.0,0.0,0.0
2010-02-07,51.0,51.0,51.0,0.0,0.0
2010-02-08,51.0,51.0,51.0,0.0,0.0
2010-02-09,51.0,51.0,51.0,0.0,0.0
2010-02-10,51.0,51.0,51.0,0.0,0.0
2010-02-11,51.0,51.0,51.0,0.0,0.0
2010-02-12,51.0,51.0,51.0,0.0,0.0
2010-02-13,51.0,51.0,51.0,0.0,0.0
2010-02-14,51.0,51.0,51.0,0.0,0.0
2010-02-15,51.0,51.0,51.0,0.0,0.0
2010-02-16,51.0,51.0,51.0,0.0,0.0
2010-02-17,51.0,51.0,51.0,0.0,0.0
2010-02-18,51.0,51.0,51.0,0.0,0.0
2010-02-19,51.0,51.0,51.0,0.0,0.0
2010-02-20,51.0,51.0,51.0,0.0,0.0
2010-02-21,51.0,51.0,51.0,0.0,0.0
2010-02-22,51.0,51.0,51.0,0.0,0.0
2010-02-23,51.0,51.0,51.0,0.0,0.0
2010-02-24,51.0,51.0,51.0,0.0,0.0
2010-02-25,51.0,51.0,51.0,0.0,0.0
2010-02-26,51.0,51.0,51.0,0.0,0.0
2010-02-27,51.0,51.0,51.0,0.0,0.0
2010-02-28,51.0,51.0,51.0,0.0,0.0
2010-03-01,51.0,51.0,51.0,0.0,0.0
2010-03-02,51.0,51.0,51.0,0.0,0.0
2010-03-03,51.0,51.0,51.0,0.0,0.0
2010-03-04,51.0,51.0,51.0,0.0,0.0
2010-03-05,51.0,51.0,51.0,0.0,0.0
2010-03-06,51.0,51.0,51.0,0.0,0.0
2010-03-07,51.0,51.0,51.0,0.0,0.0
2010-03-08,51.0,51.0,51.0,0.0,0.0
2010-03-09,51.0,51.0,51.0,0.0,0.0
2010-03-10,51.0,51.0,51.0,0.0,0.0
2010-03-11,51.0,51.0,51.0,0.0,0.0
2010-03-12,51.0,51.0,51.0,0.0,0.0
2010-03-13,51.0,51.0,51.0,0.0,0.0
2010-03-14,51.0,51.0,51.0,0.0,0.0
2010-03-15,51.0,51.0,51.0,0.0,0.0
2010-03-16,51.0,51.0,51.0,0.0,0.0
2010-03-17,51.0,51.0,51.0,0.0,0.0
2010-03-18,51.0,51.0,51.0,0.0,0.0
2010-03-19,51.0,51.0,51.0,0.0,0.0
2010-03-20,51.0,51.0,51.0,0.0,0.0
2010-03-21,51.0,51.0,51.0,0.0,0.0
2010-03-22,51.0,51.0,51.0,0.0,0.0
2010-03-23,51.0,51.0,51.0,0.0,0.0
2010-03-24,51.0,51.0,51.0,0.0,0.0
2010-03-25,51.0,51.0,51.0,0.0,0.0
2010-03-26,51.0,51.0,51.0,0.0,0.0
2010-03-27,51.0,51.0,51.0,0.0,0.0
2010-03-28,51.0,51.0,51.0,0.0,0.0
2010-03-29,51.0,51.0,51.0,0.0,0.0
2010-03-30,51.0,51.0,51.0,0.0,0.0
2010-03-31,51.0,51.0,51.0,0.0,0.0
2010-04-01,51.0,51.0,51.0,0.0,0.0
2010-04-02,51.0,51.0,51.0,0.0,0.0
2010-04-03,51.0,51.0,51.0,0.0,0.0
2010-04-04,51.0,51.0,51.0,0.0,0.0
2010-04-05,51.0,51.0,51.0,0.0,0.0
2010-04-06,51.0,51.0,51.0,0.0,0.0
2010-04-07,51.0,51.0,51.0,0.0,0.0
2010-04-08,51.0,51.0,51.0,0.0,0.0
2010-04-09,51.0,51.0,51.0,0.0,0.0
2010-04-10,51.0,51.0,51.0,0.0,0.0
2010-04-11,51.0,51.0,51.0,0.0,0.0
2010-04-12,51.0,51.0,51.0,0.0,0.0
2010-04-13,51.0,51.0,51.0,0.0,0.0
2010-04-14,51.0,51.0,51.0,0.0,0.0
2010-04-15,51.0,51.0,51.0,0.0,0.0
2010-04-16,51.0,51.0,51.0,0.0,0.0
2010-04-17,51.0,51.0,51.0,0.0,0.0
2010-04-18,51.0,51.0,51.0,0.0,0.0
2010-04-19,51.0,51.0,51.0,0.0,0.0
2010-04-20,51.0,51.0,51.0,0.0,0.0
2010-04-21,51.0,51.0,51.0,0.0,0.0
2010-04-22,51.0,51.0,51.0,0.0,0.0
2010-04-23,51.0,51.0,51.0,0.0,0.0
2010-04-24,51.0,51.0,51.0,0.0,0.0
2010-04-25,51.0,51.0,51.0,0.0,0.0
2010-04-26,51.0,51.0,51.0,0.0,0.0
2010-04-27,51.0,51.0,51.0,0.0,0.0
2010-04-28,51.0,51.0,51.0,0.0,0.0
2010-04-29,51.0,51.0,51.0,0.0,0.0
2010-04-30,51.0,51.0,51.0,0.0,0.0
2010-05-01,51.0,51.0,51.0,0.0,0.0
2010-05-02,51.0,51.0,51.0,0.0,0.0
2010-05-03,51.0,51.0,51.0,0.0,0.0
2010-05-04,51.0,51.0,51.0,0.0,0.0
2010-05-05,51.0,51.0,51.0,0.0,0.0
2010-05-06,51.0,51.0,51.0,0.0,0.0
2010-05-07,51.0,51.0,51.0,0.0,0.0
2010-05-08,51.0,51.0,51.0,0.0,0.0
2010-05-09,51.0,51.0,51.0,0.0,0.0
2010-05-10,51.0,51.0,51.0,0.0,0.0
2010-05-11,51.0,51.0,51.0,0.0,0.0
2010-05-12,51.0,51.0,51.0,0.0,0.0
2010-05-13,51.0,51.0,51.0,0.0,0.0
2010-05-14,51.0,51.0,51.0,0.0,0.0
2010-05-15,51.0,51.0,51.0,0.0,0.0
2010-05-16,51.0,51.0,51.0,0.0,0.0
2010-05-17,51.0,51.0,51.0,0.0,0.0
2010-05-18,51.0,51.0,51.0,0.0,0.0
2010-05-19,51.0,51.0,51.0,0.0,0.0
2010-05-20,51.0,51.0,51.0,0.0,0.0
2010-05-21,51.0,51.0,51.0,0.0,0.0
2010-05-22,51.0,51.0,51.0,0.0,0.0
2010-05-23,51.0,51.0,51.0,0.0,0.0
2010-05-24,51.0,51.0,51.0,0.0,0.0
2010-05-25,51.0,51.0,51.0,0.0,0.0
2010-05-26,51.0,51.0,51.0,0.0,0.0
2010-05-27,51.0,51.0,51.0,0.0,0.0
2010-05-28,51.0,51.0,51.0,0.0,0.0
2010-05-29,51.0,51.0,51.0,0.0,0.0
2010-05-30,51.0,51.0,51.0,0.0,0.0
2010-05-31,51.0,51.0,51.0,0.0,0.0
2010-06-01,51.0,51.0,51.0,0.0,0.0
2010-06-02,51.0,51.0,51.0,0.0,0.0
2010-06-03,51.0,51.0,51.0,0.0,0.0
2010-06-04,51.0,51.0,51.0,0.0,0.0
2010-06-05,51.0,51.0,51.0,0.0,0.0
2010-06-06,51.0,51.0,51.0,0.0,0.0
2010-06-07,51.0,51.0,51.0,0.0,0.0
2010-06-08,51.0,51.0,51.0,0.0,0.0
2010-06-09,51.0,51.0,51.0,0.0,0.0
2010-06-10,51.0,51.0,51.0,0.0,0.0
2010-06-11,51.0,51.0,51.0,0.0,0.0
2010-06-12,51.0,51.0,51.0,0.0,0.0
2010-06-13,51.0,51.0,51.0,0.0,0.0
2010-06-14,51.0,51.0,51.0,0.0,0.0
2010-06-15,51.0,51.0,51.0,0.0,0.0
2010-06-16,51.0,51.0,51.0,0.0,0.0
2010-06-17,51.0,51.0,51.0,0.0,0.0
2010-06-18,51.0,51.0,51.0,0.0,0.0
2010-06-19,51.0,51.0,51.0,0.0,0.0
2010-06-20,51.0,51.0,51.0,0.0,0.0
2010-06-21,51.0,51.0,51.0,0.0,0.0
2010-06-22,51.0,51.0,51.0,0.0,0.0
2010-06-23,51.0,51.0,51.0,0.0,0.0
2010-06-24,51.0,51.0,51.0,0.0,0.0
2010-06-25,51.0,51.0,51.0,0.0,0.0
2010-06-26,51.0,51.0,51.0,0.0,0.0
2010-06-27,51.0,51.0,51.0,0.0,0.0
2010-06-28,51.0,51.0,51.0,0.0,0.0
2010-06-29,51.0,51.0,51.0,0.0,0.0
2010-06-30,51.0,51.0,51.0,0.0,0.0
2010-07-01,51.0,51.0,51.0,0.0,0.0
2010-07-02,51.0,51.0,51.0,0.0,0.0
2010-07-03,51.0,51.0,51.0,0.0,0.0
2010-07-04,51.0,51.0,51.0,0.0,0.0
2010-07-05,51.0,51.0,51.0,0.0,0.0
2010-07-06,51.0,51.0,51.0,0.0,0.0
2010-07-07,51.0,51.0,51.0,0.0,0.0
2010-07-08,51.0,51.0,51.0,0.0,0.0
2010-07-09,51.0,51.0,51.0,0.0,0.0
2010-07-10,51.0,51.0,51.0,0.0,0.0
2010-07-11,51.0,51.0,51.0,0.0,0.0
2010-07-12,51.0,51.0,51.0,0.0,0.0
2010-07-13,51.0,51.0,51.0,0.0,0.0
2010-07-14,51.0,51.0,51.0,0.0,0.0
2010-07-15,51.0,51.0,51.0,0.0,0.0
2010-07-16,51.0,51.0,51.0,0.0,0.0
2010-07-17,51.0,51.0,51.0,0.0,0.0
2010-07-18,51.0,51.0,51.0,0.0,0.0
2010-07-19,51.0,51.0,51.0,0.0,0.0
2010-07-20,51.0,51.0,51.0,0.0,0.0
2010-07-21,51.0,51.0,51.0,0.0,0.0
2010-07-22,51.0,51.0,51.0,0.0,0.0
2010-07-23,51.0,51.0,51.0,0.0,0.0
2010-07-24,51.0,51.0,51.0,0.0,0.0
2010-07-25,51.0,51.0,51.0,0.0,0.0
2010-07-26,51.0,51.0,51.0,0.0,0.0
2010-07-27,51.0,51.0,51.0,0.0,0.0
2010-07-28,51.0,51.0,51.0,0.0,0.0
2010-07-29,51.0,51.0,51.0,0.0,0.0
2010-07-30,51.0,51.0,51.0,0.0,0.0
2010-07-31,51.0,51.0,51.0,0.0,0.0
2010-08-01,51.0,51.0,51.0,0.0,0.0
2010-08-02,51.0,51.0,51.0,0.0,0.0
2010-08-03,51.0,51.0,51.0,0.0,0.0
2010-08-04,51.0,51.0,51.0,0.0,0.0
2010-08-05,51.0,51.0,51.0,0.0,0.0
2010-08-06,51.0,51.0,51.0,0.0,0.0
2010-08-07,51.0,51.0,51.0,0.0,0.0
2010-08-08,51.0,51.0,51.0,0.0,0.0
2010-08-09,51.0,51.0,51.0,0.0,0.0
2010-08-10,51.0,51.0,51.0,0.0,0.0
2010-08-11,51.0,51.0,51.0,0.0,0.0
2010-08-12,51.0,51.0,51.0,0.0,0.0
2010-08-13,51.0,51.0,51.0,0.0,0.0
2010-08-14,51.0,51.0,51.0,0.0,0.0
2010-08-15,51.0,51.0,51.0,0.0,0.0
2010-08-16,51.0,51.0,51.0,0.0,0.0
2010-08-17,51.0,51.0,51.0,0.0,0.0
2010-08-18,51.0,51.0,51.0,0.0,0.0
2010-08-19,51.0,51.0,51.0,0.0,0.0
2010-08-20,51.0,51.0,51.0,0.0,0.0
2010-08-21,51.0,51.0,51.0,0.0,0.0
2010-08-22,51.0,51.0,51.0,0.0,0.0
2010-08-23,51.0,51.0,51.0,0.0,0.0
2010-08-24,51.0,51.0,51.0,0.0,0.0
2010-08-25,51.0,51.0,51.0,0.0,0.0
2010-08-26,51.0,51.0,51.0,0.0,0.0
2010-08-27,51.0,51.0,51.0,0.0,0.0
2010-08-28,51.0,51.0,51.0,0.0,0.0
2010-08-29,51.0,51.0,51.0,0.0,0.0
2010-08-30,51.0,51.0,51.0,0.0,0.0
2010-08-31,51.0,51.0,51.0,0.0,0.0
2010-09-01,51.0,51.0,51.0,0.0,0.0
2010-09-02,51.0,51.0,51.0,0.0,0.0
2010-09-03,51.0,51.0,51.0,0.0,0.0
2010-09-04,51.0,51.0,51.0,0.0,0.0
2010-09-05,51.0,51.0,51.0,0.0,0.0
2010-09-06,51.0,51.0,51.0,0.0,0.0
2010-09-07,51.0,51.0,51.0,0.0,0.0
2010-09-08,51.0,51.0,51.0,0.0,0.0
2010-09-09,51.0,51.0,51.0,0.0,0.0
2010-09-10,51.0,51.0,51.0,0.0,0.0
2010-09-11,51.0,51.0,51.0,0.0,0.0
2010-09-12,51.0,51.0,51.0,0.0,0.0
2010-09-13,51.0,51.0,51.0,0.0,0.0
2010-09-14,51.0,51.0,51.0,0.0,0.0
2010-09-15,51.0,51.0,51.0,0.0,0.0
2010-09-16,51.0,51.0,51.0,0.0,0.0
2010-09-17,51.0,51.0,51.0,0.0,0.0
2010-09-18,51.0,51.0,51.0,0.0,0.0
2010-09-19,51.0,51.0,51.0,0.0,0.0
2010-09-20,51.0,51.0,51.0,0.0,0.0
2010-09-21,51.0,51.0,51.0,0.0,0.0
2010-09-22,51.0,51.0,51.0,0.0,0.0
2010-09-23,51.0,51.0,51.0,0.0,0.0
2010-09-24,51.0,51.0,51.0,0.0,0.0
2010-09-25,51.0,51.0,51.0,0.0,0.0
2010-09-26,51.0,51.0,51.0,0.0,0.0
2010-09-27,51.0,51.0,51.0,0.0,0.0
2010-09-28,51.0,51.0,51.0,0.0,0.0
2010-09-29,51.0,51.0,51.0,0.0,0.0
2010-09-30,51.0,51.0,51.0,0.0,0.0
2010-10-01,51.0,51.0,51.0,0.0,0.0
2010-10-02,51.0,51.0,51.0,0.0,0.0
2010-10-03,51.0,51.0,51.0,0.0,0.0
2010-10-04,51.0,51.0,51.0,0.0,0.0
2010-10-05,51.0,51.0,51.0,0.0,0.0
2010-10-06,51.0,51.0,51.0,0.0,0.0
2010-10-07,51.0,51.0,51.0,0.0,0.0
2010-10-08,51.0,51.0,51.0,0.0,0.0
2010-10-09,51.0,51.0,51.0,0.0,0.0
2010-10-10,51.0,51.0,51.0,0.0,0.0
2010-10-11,51.0,51.0,51.0,0.0,0.0
2010-10-12,51.0,51.0,51.0,0.0,0.0
2010-10-13,51.0,51.0,51.0,0.0,0.0
2010-10-14,51.0,51.0,51.0,0.0,0.0
2010-10-15,51.0,51.0,51.0,0.0,0.0
2010-10-16,51.0,51.0,51.0,0.0,0.0
2010-10-17,51.0,51.0,51.0,0.0,0.0
2010-10-18,51.0,51.0,51.0,0.0,0.0
2010-10-19,51.0,51.0,51.0,0.0,0.0
2010-10-20,51.0,51.0,51.0,0.0,0.0
2010-10-21,51.0,51.0,51.0,0.0,0.0
2010-10-22,51.0,51.0,51.0,0.0,0.0
2010-10-23,51.0,51.0,51.0,0.0,0.0
2010-10-24,51.0,51.0,51.0,0.0,0.0
2010-10-25,51.0,51.0,51.0,0.0,0.0
2010-10-26,51.0,51.0,51.0,0.0,0.0
2010-10-27,51.0,51.0,51.0,0.0,0.0
2010-10-28,51.0,51.0,51.0,0.0,0.0
2010-10-29,51.0,51.0,51.0,0.0,0.0
2010-10-30,51.0,51.0,51.0,0.0,0.0
2010-10-31,51.0,51.0,51.0,0.0,0.0
2010-11-01,51.0,51.0,51.0,0.0,0.0
2010-11-02,51.0,51.0,51.0,0.0,0.0
2010-11-03,51.0,51.0,51.0,0.0,0.0
2010-11-04,51.0,51.0,51.0,0.0,0.0
2010-11-05,51.0,51.0,51.0,0.0,0.0
2010-11-06,51.0,51.0,51.0,0.0,0.0
2010-11-07,51.0,51.0,51.0,0.0,0.0
2010-11-08,51.0,51.0,51.0,0.0,0.0
2010-11-09,51.0,51.0,51.0,0.0,0.0
2010-11-10,51.0,51.0,51.0,0.0,0.0
2010-11-11,51.0,51.0,51.0,0.0,0.0
2010-11-12,51.0,51.0,51.0,0.0,0.0
2010-11-13,51.0,51.0,51.0,0.0,0.0
2010-11-14,51.0,51.0,51.0,0.0,0.0
2010-11-15,51.0,51.0,51.0,0.0,0.0
2010-11-16,51.0,51.0,51.0,0.0,0.0
2010-11-17,51.0,51.0,51.0,0.0,0.0
2010-11-18,51.0,51.0,51.0,0.0,0.0
2010-11-19,51.0,51.0,51.0,0.0,0.0
2010-11-20,51.0,51.0,51.0,0.0,0.0
2010-11-21,51.0,51.0,51.0,0.0,0.0
2010-11-22,51.0,51.0,51.0,0.0,0.0
2010-11-23,51.0,51.0,51.0,0.0,0.0
2010-11-24,51.0,51.0,51.0,0.0,0.0
2010-11-25,51.0,51.0,51.0,0.0,0.0
2010-11-26,51.0,51.0,51.0,0.0,0.0
2010-11-27,51.0,51.0,51.0,0.0,0.0
2010-11-28,51.0,51.0,51.0,0.0,0.0
2010-11-29,51.0,51.0,51.0,0.0,0.0
2010-11-30,51.0,51.0,51.0,0.0,0.0
2010-12-01,51.0,51.0,51.0,0.0,0.0
2010-12-02,51.0,51.0,51.0,0.0,0.0
2010-12-03,51.0,51.0,51.0,0.0,0.0
2010-12-04,51.0,51.0,51.0,0.0,0.0
2010-12-05,51.0,51.0,51.0,0.0,0.0
2010-12-06,51.0,51.0,51.0,0.0,0.0
2010-12-07,51.0,51.0,51.0,0.0,0.0
2010-12-08,51.0,51.0,51.0,0.0,0.0
2010-12-09,51.0,51.0,51.0,0.0,0.0
2010-12-10,51.0,51.0,51.0,0.0,0.0
2010-12-11,51.0,51.0,51.0,0.0,0.0
2010-12-12,51.0,51.0,51.0,0.0,0.0
2010-12-13,51.0,51.0,51.0,0.0,0.0
2010-12-14,51.0,51.0,51.0,0.0,0.0
2010-12-15,51.0,51.0,51.0,0.0,0.0
2010-12-16,51.0,51.0,51.0,0.0,0.0
2010-12-17,51.0,51.0,51.0,0.0,0.0
2010-12-18,51.0,51.0,51.0,0.0,0.0
2010-12-19,51.0,51.0,51.0,0.0,0.0
2010-12-20,51.0,51.0,51.0,0.0,0.0
2010-12-21,51.0,51.0,51.0,0.0,0.0
2010-12-22,51.0,51.0,51.0,0.0,0.0
2010-12-23,51.0,51.0,51.0,0.0,0.0
2010-12-24,51.0,51.0,51.0,0.0,0.0
2010-12-25,51.0,51.0,51.0,0.0,0.0
2010-12-26,51.0,51.0,51.0,0.0,0.0
2010-12-27,51.0,51.0,51.0,0.0,0.0
2010-12-28,51.0,51.0,51.0,0.0,0.0
2010-12-29,51.0,51.0,51.0,0.0,0.0
2010-12-30,51.0,51.0,51.0,0.0,0.0
2010-12-31,51.0,51.0,51.0,0.0,0.0
2011-01-01,51.0,51.0,51.0,0.0,0.0
2011-01-02,51.0,51.0,51.0,0.0,0.0
2011-01-03,51.0,51.0,51.0,0.0,0.0
2011-01-04,61.0,51.0,51.0,10.0,19.6078431372549
2011-01-05,61.0,61.0,51.0,0.0,0.0
2011-01-06,61.0,61.0,61.0,0.0,0.0
2011-01-07,61.0,61.0,61.0,0.0,0.0
2011-01-08,61.0,61.0,61.0,0.0,0.0
2011-01-09,61.0,61.0,61.0,0.0,0.0
2011-01-10,61.0,61.0,61.0,0.0,0.0
2011-01-11,61.0,61.0,61.0,0.0,0.0
2011-01-12,61.0,61.0,61.0,0.0,0.0
2011-01-13,61.0,61.0,61.0,0.0,0.0
2011-01-14,61.0,61.0,61.0,0.0,0.0
2011-01-15,61.0,61.0,61.0,0.0,0.0
2011-01-16,61.0,61.0,61.0,0.0,0.0
2011-01-17,61.0,61.0,61.0,0.0,0.0
2011-01-18,61.0,61.0,61.0,0.0,0.0
2011-01-19,61.0,61.0,61.0,0.0,0.0
2011-01-20,61.0,61.0,61.0,0.0,0.0
2011-01-21,61.0,61.0,61.0,0.0,0.0
2011-01-22,61.0,61.0,61.0,0.0,0.0
2011-01-23,61.0,61.0,61.0,0.0,0.0
2011-01-24,61.0,61.0,61.0,0.0,0.0
2011-01-25,61.0,61.0,61.0,0.0,0.0
2011-01-26,61.0,61.0,61.0,0.0,0.0
2011-01-27,61.0,61.0,61.0,0.0,0.0
2011-01-28,61.0,61.0,61.0,0.0,0.0
2011-01-29,61.0,61.0,61.0,0.0,0.0
2011-01-30,61.0,61.0,61.0,0.0,0.0
2011-01-31,61.0,61.0,61.0,0.0,0.0
2011-02-01,61.0,61.0,61.0,0.0,0.0
2011-02-02,61.0,61.0,61.0,0.0,0.0
2011-02-03,61.0,61.0,61.0,0.0,0.0
2011-02-04,61.0,61.0,61.0,0.0,0.0
2011-02-05,61.0,61.0,61.0,0.0,0.0
2011-02-06,61.0,61.0,61.0,0.0,0.0
2011-02-07,61.0,61.0,61.0,0.0,0.0
2011-02-08,61.0,61.0,61.0,0.0,0.0
2011-02-09,61.0,61.0,61.0,0.0,0.0
2011-02-10,61.0,61.0,61.0,0.0,0.0
2011-02-11,61.0,61.0,61.0,0.0,0.0
2011-02-12,61.0,61.0,61.0,0.0,0.0
2011-02-13,61.0,61.0,61.0,0.0,0.0
2011-02-14,61.0,61.0,61.0,0.0,0.0
2011-02-15,61.0,61.0,61.0,0.0,0.0
2011-02-16,61.0,61.0,61.0,0.0,0.0
2011-02-17,61.0,61.0,61.0,0.0,0.0
2011-02-18,61.0,61.0,61.0,0.0,0.0
2011-02-19,61.0,61.0,61.0,0.0,0.0
2011-02-20,61.0,61.0,61.0,0.0,0.0
2011-02-21,61.0,61.0,61.0,0.0,0.0
2011-02-22,61.0,61.0,61.0,0.0,0.0
